X,Y,Z
0.6018932917596287,0.8040825497607038,0.9338320552279891
0.9188266545852009,1.037880544313309,0.5396777429324852
0.5654640580407649,0.9414516988664869,0.719161912115515
0.7373069656543307,0.5867906421170195,0.9288389324225832
0.8568086138287689,0.6351396859745768,0.49197550261698464
0.4853570326354939,0.7911645653422144,0.7699799475732793
0.6800601837804063,0.6356271941031251,0.7633464073748164
0.5486881292422436,0.7684102455675973,0.4896052840718621
0.6186815750233385,0.5193013239829295,0.8586752492975149
0.7288602790711952,0.6850122977581281,0.49303898069474833
0.47281346576379946,0.6879658845406253,0.6394507713074264
0.5416735500686418,0.9111732724015379,0.503556625091712
0.4821173432323662,0.5532588470265006,0.784568724812939
0.8747517317625385,0.4261795795761817,0.4809056319986137
0.31713388602246617,0.9229672326354273,0.3929444571768007
0.7588350941575129,0.6301887776820385,0.9772397659021831
0.7450683456315655,0.8124196917234711,0.4216923676142348
0.5688036051832601,0.5214073490592263,0.800120375884817
0.6945305275478233,0.7500083919149221,0.5328489752118275
0.5117160642992945,0.5939786366579591,0.5440433409413357
0.5192653202222095,0.5574607782354661,0.5186346307398254
0.3263174849951347,0.6008733585785918,0.5947297462946245
0.7333106467834513,0.6448306981995868,0.4814755034088416
0.49358723973367236,0.6656112238905515,0.42037537340641334
0.6550375199489806,0.6551732860239289,0.4966618104406963
0.5563649911394445,0.5304733245340533,0.56145921708653
0.27700339538074537,0.4466542404602099,0.5493224601938715
0.5556968894566209,0.30925694583702257,0.28348008392947477
0.5294276564657977,0.565300838921075,0.31398223617539933
0.33725509833458334,0.5514394700027943,0.6898769505325584
0.6765908496707447,0.634236847547884,0.3277539231942413
0.35714259985369945,0.7185647683394328,0.6039212236430465
0.6153249984645022,0.42237289985901233,0.7916357188312886
0.7247238298428141,0.48928471897790293,0.3201347026794894
0.654543483929565,0.5036903969831269,0.2995242762276602
0.4995726865396739,0.39481154739744084,0.516291544550715
0.5424065655452441,0.5026649195194266,0.43957575409241684
0.4100263673580268,0.7370479761288875,0.36967558834475633
0.6330465994188892,0.5559553866032536,0.6796966066607825
0.45161476452945404,0.6730618865098492,0.2719716518179673
0.45203247440228583,0.421454626338619,0.34201154019491903
0.5601328066385479,0.32895187357770084,0.4791078559607476
0.4223225324234262,0.4822129451456537,0.09972252609953766
0.21989794789911288,0.40353231331857364,0.5356711343961635
0.5137629825103209,0.4314243052547089,0.35380373323690173
0.46140376769917885,0.9369663106575329,0.3704997098624271
0.317511657338784,0.46025679963740973,0.7678903432909256
0.5796290482171655,0.5755882475747772,0.6061903917726872
0.41422930992636087,0.6972510192672642,0.6436362880197741
0.601433005063817,0.6720580893048087,0.6044312360854402
0.30816053673560967,0.6006145767091403,0.719469964249222
0.42140559355086304,0.5074709646128902,0.5495702427243413
0.3251776183823928,0.5259630948825458,0.45994657209516043
0.3451518331720719,0.4824188312763069,0.5766602827375864
0.507978679472141,0.35670909419094554,0.3711784645432869
0.3100465411390556,0.4830462738936542,0.38701622251875023
0.11432647286747147,0.40782340083573865,0.5376265740565193
0.39378772065361634,0.43209878469582796,0.3475744456079455
0.00918356692708322,0.4768688312905366,0.2261284536075916
0.38468192967739623,0.24252610712372744,0.5061617348340648
0.25801589379189205,0.15222873586521984,0.017086519804778266
0.10903944440949351,0.3466776647987878,-0.09056271668308367
0.17586075629249015,0.04764287399121714,0.29879781187023813
0.11543366343164822,0.21611969429016356,0.0659666826188846
-0.012980948642710863,0.15096331183008804,0.3811349577606316
0.5365627254708982,0.04524719861993165,0.45096385060485356
0.7674325696726991,0.5471843534253092,0.14796740414016984
0.15075752841720003,0.5329251884208459,0.31079112878956816
0.4610713220047885,0.501699400046751,0.3562737328412271
0.3106620018283176,0.3314483753683787,0.4548374623621885
0.4730900809344898,0.46929304050601056,0.2687500752581997
0.36098400838186884,0.7453902747120558,0.4240141488164834
0.5772650303537952,0.4762878035350004,0.6159141723770776
0.6801960618696146,0.6473459516057123,0.6257599625408714
0.8744017543604682,0.7592107176731402,0.395866158776808
0.40508386409354213,0.8728769780616201,0.6667303845451364
0.6043895895787862,0.49069251203368125,0.607799546734478
0.4596891753236037,0.5218288142071377,0.550981730106619
0.5199920471800298,0.35762939896078555,0.4076564516188337
0.5273213283690413,0.5267306911284682,0.4886426413343121
0.6678747358249582,0.2496683330668193,0.4105498459473813
0.492979224338987,0.4094962480941051,0.4400488545384382
0.5827833702090257,0.3765168646424424,0.6040193470262336
0.5256477916154771,0.5972520395010871,0.3276791814047351
0.27267748674774395,0.561797506270233,0.41975733637959256
0.24985299620511775,0.3660379536405687,0.5459342540954852
0.46650226780152937,0.3809164625038657,0.40682321003721367
0.32294541901874535,0.325102653580471,0.28740800936150634
0.7061995552772791,0.4232903957740183,0.167379853362491
0.19976248107531439,0.575053715712979,0.24621504614078837
0.41021705459628405,0.20436653360737483,0.5175631170691996
0.36265112831597524,0.5833698781214617,0.22481213024990654
0.10744087496999608,0.12455474210312256,0.33407998828298446
0.44430811398575637,0.06065776085108493,0.1655261580520117
0.19980398354840184,0.43208217437936014,0.2087172467639344
0.16628172688920106,0.4875985592247837,0.23153686815348912
0.3935102330322051,0.35057793821951827,0.32371781117898724
0.23215049490436163,0.34238716508600747,0.2723101364933329
0.2786267400958564,0.349517661213504,0.20024503993765547
0.28305689172799425,0.434090573944783,0.4147392189481178
0.5768847545708444,0.32087736980351517,0.438537050725185
0.6866514400528869,0.5975286739917578,0.3195277033263681
0.5530507972627225,0.6380409031059091,0.32801494554552174
0.2776764896343919,0.35672614836052563,0.41675981189705563
0.488155312462282,0.446219493712047,0.3425961451295298
0.18695181924306375,0.3120489498835312,0.3739642907709809
0.33121404155899803,0.20975646466929246,0.23086211508209947
0.32984134874236937,0.32148704949671947,0.31430154684074174
0.4470542155116441,0.500625406601787,0.33672323700523604
0.2808336717862701,0.2741832292156028,0.29723092230692827
0.3266579123196881,0.39104448081124626,0.24061855969857016
0.3286569480460533,0.6558639268424712,0.25620519865809416
0.3438398239827344,0.2527430435532719,0.08868721545264191
0.23376661082067818,0.2598299002125066,0.1510462005031775
0.3148991728793412,0.46443640523449814,0.3552398134376318
0.3128627356956518,0.4674646146881767,0.4314630868074074
0.3529221688349524,0.5205759168695834,0.2099902764005534
0.36399370725691166,0.14938286256694208,0.276228427933597
0.2851412069728798,0.6105777740585152,-0.05855507204094301
0.023980494740492048,0.489764985716058,0.4303642878376774
0.3561127701002119,0.0650365840696131,0.30816007819443525
0.4124539810855644,0.38421168830460667,0.09771718386603348
0.6708086503190818,0.19440555009726102,0.5410680832409027
0.48163294097998904,0.9107333844485506,0.17047224668506933
0.41564036551018557,0.2015710925212699,0.484630128859905
0.560355307157486,0.3693617063811515,0.11151551300557644
0.14510240544107245,0.3732296350544192,0.2890766346007726
0.449109206087407,0.1284534241848524,0.4039452995231432
0.3103943051584761,0.36903234266997664,0.03203516148391228
0.22404479254120396,0.5779441645360626,0.24798840130778
0.3780327102998677,0.7193915392944548,0.40577908936759527
0.18457565764726308,0.7218846355080062,0.38022972062998794
0.40325316214501683,0.22364643632189574,0.40158273709039355
0.3032126091022565,0.4518305962896,0.254567775784699
0.45148460539474844,0.3719591713006466,0.46260031881846186
0.4796514247106157,0.3381549582893132,0.1738855227677526
0.1664263708164671,0.5309390229823995,0.1189611240491869
0.13592142230080803,0.13979673220155286,0.21590271927118102
0.27153758578150455,0.22905352834654624,0.07270962670032766
0.23654250565270696,0.10510937879063506,0.18797376213603711
0.24557552172104846,0.19554210293664903,0.16836983180198256
0.31684872265030356,0.1554952811189133,0.09453170214787514
0.3794852403472726,0.5046181992868024,0.25828599413700126
0.2782361120980448,0.40379231120919523,0.26628257039280523
0.2557939859197474,0.30124871207953385,0.2955862581121065
0.31653286433246564,0.31718935281998567,0.1942053310476503
0.20808323077670157,0.16955514163091723,0.2875434545905477
0.5724919486988373,0.3591721298526476,0.14135788959441042
0.36684885147449875,0.25934723314896513,0.025805866350014445
0.3663764676731962,0.3675840975293341,0.16742675217066463
0.09024855370813961,0.46371500082309,0.23995533657568424
0.2988052791968352,0.18937395090317194,0.30976623603647363
0.2666288441937862,0.20882033733530136,0.30271329545902903
0.45892113568913806,0.35486699010852246,0.25327203776367463
0.14538348149994337,0.23767803872568918,0.24844995813464843
0.2906430617781949,0.3237706520636033,0.3097276116396551
0.37554456447589063,0.383521314370821,0.11185931395502015
0.2917181149012831,0.567632672861077,0.19553296363871525
0.44700487788614546,0.6781344624026845,0.5362583754837924
0.6128160071211934,0.42057573872160986,0.4631098919111051
0.4310719307987348,0.6506855839215239,0.25523459982805047
0.3787782136300632,0.6510717113041609,0.3530937192230133
0.3985259402045418,0.6575263115592398,0.3882041263199903
0.44937068659450496,0.3714885642071787,0.6430523814966157
0.5436372467719719,0.5228604787284545,0.19338491737562363
0.2995859303799382,0.4746112090111878,0.49599750803679504
0.4082984475652136,0.21381902914015843,0.5985474273012114
0.5246536814841782,0.4510562345722416,0.2662750392084176
0.2976111326540437,0.5354070311581944,0.27463264702831214
0.2042833813363418,0.33722108625202685,0.6497230598972478
0.68913304120325,0.5080531313339016,0.1794444657877627
-0.019898869228982624,0.29735751905248714,0.3233325135818821
0.44904650721133044,0.230243596194045,0.34826288957160306
0.2523057981028062,0.2831431308909901,0.12621769661688992
0.2093555361773609,0.2797803919144425,0.3283430893890387
0.16169128027241517,0.22936376010375592,0.3048281045624647
0.11432616481102709,0.10698814051439501,0.10550282595496402
0.037376775911261664,0.3585751702999699,0.22111249136327343
0.1535386449740303,0.0805035124961712,0.3000108650326715
0.18648356591593368,0.057291237745107734,0.1847272764123421
0.25460354102652233,0.323795854972898,0.25045838900032424
0.21632605911542563,0.41530569309153026,0.08339554045619905
0.11254839003300748,0.11645319313664895,0.41401277653358076
0.3529350628060688,0.419307692826249,0.06659705753179757
-0.007081498608008455,0.2879446687761532,0.2160148413746283
0.056335833475235575,0.01507150065621525,0.27513786843082305
0.32300409571593763,0.14473759963444174,-0.01365054885822567
-0.11829487306905503,0.3497360280711566,0.16124751292630096
0.010252869529007586,-0.06740117382650734,0.38172562958047035
0.6094300214442838,0.07660955732441017,-0.0230968699035752
-0.08777880724358604,0.42531229309267954,0.16808489860770373
0.25959960098356166,0.06741729270102002,0.18277590260568732
-0.036454224645489114,0.3880504398957916,0.11482062303299131
0.2337537979243861,-0.06868533832441473,0.16378755479406218
0.3007569633163566,0.44345434837965747,-0.213296775674777
-0.09331076433160194,0.2254832932117433,0.4950726992579947
0.5739910321849053,0.47611008557878876,0.34421108691488966
0.15734440427808344,0.43918548093991755,0.4060559138836206
0.3486582651381443,0.3167510550941477,0.21447603610922011
0.13659198090677763,0.46152938531231,0.33813929967765816
0.6765674315090294,0.16673522179530306,0.23777491406267012
0.4065600452311178,0.5577950009195307,0.18384269613855903
0.5292703260664554,0.5138697736841473,0.6489739591342549
0.7257628483152601,0.5131429399439895,0.5822037153443725
0.598797333525218,0.7441244677771696,0.5573268171344947
0.7618518311628503,0.5893111828581485,0.9251810109490662
0.7244330547322806,0.7661685778615897,0.4757731134783277
0.4076166997878826,0.5460844552606755,0.5922872192194034
0.5706717602616338,0.38461321337205134,0.6728644181782737
0.4205825084715158,0.5174655861134478,0.36766106416538763
0.5510090540043681,0.6390394318442363,0.4135950656376593
0.5478307638507631,0.4328235393989202,0.6595231107725218
0.7332835977167524,0.43547884681077315,0.33334535423359696
0.24163521111935288,0.7338628181723895,0.5071697604965997
0.5461111339912448,0.27384814847269573,0.42147231556612674
0.2735855192234473,0.6125647243862483,0.021781244918624196
0.380551612135299,0.1289047283941943,0.48974317079643376
0.7989967153141208,0.6178433719763561,0.15459523991496515
0.20699838619605965,0.41323441822523976,0.2178972991250664
0.5049243628983856,0.20196293118020317,0.07615724698188452
-0.13968958611325855,0.28601769045229347,0.2552700880870702
0.45937592326321985,0.2190801847676101,0.3614168205119463
0.27126535679101677,0.33726663373870963,0.37531471754183743
0.3369785172748346,-0.03529918264896392,0.18864743706139675
0.16743657009378676,0.37842411875436743,0.22154210487856277
0.20160910489989886,0.17817993255576683,0.5432526687224226
0.35965457916405363,0.48560601847555573,0.15737878198815883
0.36747755863704007,0.23445808566678192,0.4197263399641851
0.431503965679279,0.6039192572940314,0.2369165565484631
0.3520831570016812,0.630045125102811,0.43057068441311647
0.42954866506961487,0.1797722460040957,0.3175297030791034
0.2335720098225751,0.4772546907327214,-0.08754749638178716
0.00414292925458714,0.37414293410970767,0.45690008721651737
0.15350520145550697,0.10322596176466796,0.15783657803480333
-0.06839966923804663,0.10840015067416994,-0.1112513337703801
-0.17731904548724423,0.22013361226174916,0.1377348563461736
0.16721483686661232,0.02442162482784809,0.07186726915451869
0.25609488404874625,0.13482734913583355,0.019665435243913176
0.11062037588353581,0.11209126628114106,-0.004975413926007866
0.042108466777210085,0.13137905737944067,-0.06708703662203633
0.09201704379389611,-0.05127580297264667,0.1908400100391518
0.27376065801333316,0.027037935663966964,-0.09346311885041392
0.0748415841492421,0.3659631536342314,-0.10461096978974543
0.019921139538595655,0.27780268112903816,0.2850682903475384
0.20403646213728144,0.18215014494579013,0.3652041611996176
0.3024983486331674,0.15527344783569658,0.21165116030281253
0.4203015335950896,0.36291144433131267,0.21717779484080674
0.30223746059509654,0.19517162239884966,0.207085654050128
0.4186465822874389,0.389909679522543,0.5553899944942684
0.6234889471352694,0.2502602636124261,0.3786800058144939
0.4129041179116256,0.6352395666016338,0.10166948219739728
0.5700254641562594,0.2772603914056151,0.39816932972458263
0.44404883554837,0.9454962649604557,0.053018608608334475
0.2511655639524085,0.537985630844916,0.6027675191150477
0.5725056899147654,0.40820778270543867,0.5142666859950313
0.6032861509080181,0.5943273785137239,0.3668711295877233
0.5543633403578877,0.673783695919156,0.3943133009567885
0.41437175710914076,0.5278770283063121,0.5438666755033223
0.5910243130595789,0.29915002616229447,0.3967294220925939
0.37237588083486506,0.4358373404479636,0.35310321213997037
0.44083229657008116,0.5574302826462512,0.0842902044592998
0.18098169517783275,0.6184021359806803,-0.022075766207094116
0.3666787285303439,0.3343150140612685,0.636717897995122
0.39734609653636543,0.12481764277671692,0.24678343889476007
0.4065189759981419,0.45853746401680795,0.010874040804546847
0.15325627488416263,0.42597719034898474,0.17319418189341637
0.34586246367559886,0.06266689611334485,0.26662699155789454
0.02200684623784485,0.2094855522534607,0.05966473197635273
0.32462088055635885,0.12814440106666886,0.13779205370477693
0.20760507327080413,0.5361607358574016,0.17482186155224477
0.16647820611028533,0.2482974158995556,0.4501253809795822
0.3546227169517434,0.17396681425812027,0.2301476748300235
0.3348082556089431,0.42878088567874745,0.037057059664898834
0.28668615747544524,0.37642162016408787,0.2593498306975941
0.4318168095433574,0.18357973239847164,0.05685236131096873
0.11999316756742982,0.3427782983052963,0.20314702342103075
0.23266327636533854,0.39308753627830095,0.35416763935941864
0.18267605873536027,0.4777584061718431,0.3080797773832292
0.1723818275709576,0.30016200209214694,0.4194243481657762
0.4107253812573197,0.3173970858488242,0.26033423792274085
0.45548495918809306,0.6111331770080368,0.4167201386250089
0.5163333291018243,0.6650982701373114,0.5323628515994323
0.4713509966720557,0.593825051050622,0.5527059689173474
0.48813048848946977,0.6098264160347693,0.538142081520836
0.6572688112185193,0.4683326768296022,0.5652768475852099
0.5666041913213974,0.5826430215589329,0.41900924637645526
0.3315853629410913,0.374733123192752,0.26992176259797207
0.4944954441370068,0.39166029793833956,0.16766297564675178
-0.0048154952090896375,0.5677957493008703,0.45566483260218826
0.40929962872789516,0.4303844152299303,0.3868343230464482
0.5099097402407464,0.41637822872402974,0.39109034110519203
0.3581820072744825,0.45286099308993294,0.5700571264958599
0.6460057778329665,0.7878819423425694,0.4160611615626867
0.4122233805362887,0.5606766793586769,0.45134054658600165
0.5630810144548458,0.8822717057605527,0.12737435335710176
0.18819657613264848,0.6406185435915825,1.0516375308236967
0.9217311980510071,0.4608826285413496,0.8075791376887761
0.6325683995019907,0.8116765920366841,0.32087554246034666
0.48349478073511637,0.5195567046296085,0.6911808027485391
0.6330730195524628,0.42735232464457323,0.35894022174295437
0.4934846127426806,0.5415671888508485,0.41833062740868965
0.46773893155795604,0.3810431049914715,0.6490525217830395
0.5968397341512605,0.36917815786607694,0.06971616504047815
0.13677239039472652,0.43597092020763223,0.028030417171734837
0.32189116742111745,0.15664411224352492,0.5155123014107909
0.45700488131699324,0.33942681591223434,0.18888917507616776
0.13088892014313006,0.26542594714929263,0.2557936831886155
0.20183435156451984,0.21958888261096654,0.6152605758208227
0.5319122139166848,-0.024127091558193148,0.15425399700543357
0.17034032349182315,0.4129137730851203,-0.05846176962195852
0.3193110714956015,0.14337127658982662,0.08177802248759371
0.15068933476027685,0.24661409684650526,0.18509683561858312
0.09036484249820934,0.2968173230068507,-0.03771977379604116
0.16230825470431992,0.20213371881489905,0.1127943445592694
0.20158914279896636,0.18342845029860536,0.3054834199904788
0.3041400218157343,0.19654225874080572,0.13793624595083645
0.45001868127777855,0.5107197199814926,0.13948619897791956
0.15333659803169045,0.2963468238578989,0.3971890380333941
0.35249271650581837,0.5015284749553115,0.32888583198647775
0.3558929065993651,0.2926104894847862,0.2680816432028432
0.4850781631478483,0.431451166958933,0.12781463152575218
0.18215731997889464,0.38957756985985315,0.3127257140491423
0.25260592568344653,0.032602328960372295,0.2242569597192558
0.3052223841216481,0.38089492323492535,0.1062329048314164
0.5572384151541195,0.30490390978243803,0.14220346839889528
0.43402995606028616,0.7144959686349992,0.06628426637511475
0.43136810627105565,0.41510739793416446,0.19031885873579163
0.25760849955649573,0.5023904064277109,0.18454638161775805
0.3110003344686235,0.27996748980971425,0.3914714271202931
0.3531522816201318,0.4918320323228581,0.24944599156029612
0.28688020974594847,0.3539399503947651,0.2150253644239375
0.20095381882010577,0.3533858031894255,0.27791462207029366
0.5762582640294325,0.16828148678812715,0.29764835582388727
0.41524436671058873,0.5052120807653937,0.22987752470629536
0.3186937895556549,0.36653995462826766,0.30423253259795924
0.2596380008919972,0.5123339744161128,0.1471965838568638
0.2108482730601438,0.5990405007725771,0.33134280984142805
0.41695498082971416,0.35688403652980116,0.44050323401559555
0.4507172419759309,0.3531286871300548,0.17016115658069075
0.2096997941210686,0.4749550624753732,0.1926879623635011
0.38566021957517355,0.35071604211067947,0.21689161712054683
0.2085206345130199,0.3473195719531459,0.5556438562531466
0.39955193298184066,0.34166412216394904,0.1268670176410897
0.09969558756958727,0.29934444195672916,0.14479040516189234
0.34346199396876265,0.07755363235532552,0.28868851708643206
0.3312933786596242,0.38422786169421463,0.09006837555739541
0.18003365282475325,0.2250962856220945,0.2368634002167302
0.09169725026473348,0.25534543617041366,0.1090682960506105
0.02462891927258562,0.4608339627532941,0.30318646383312026
0.16843314774335172,0.42204028378312264,0.20915190624694036
0.1304213967133334,0.22600279798426626,0.3975348035981863
0.5305994459596095,0.18916358609279066,0.343455403899419
0.0935585271941239,0.3450535859449939,0.04904544546356046
0.14432064145662019,0.03917936503775178,0.18524803525563488
0.02983006434501667,0.25673778282684934,0.011931508584071132
0.16165617096152746,0.3697642309313063,0.016585785703098627
0.4150123643116368,0.40797620346445274,0.102045978094652
0.4148888105843527,0.30924805045003173,0.4015655924477676
0.4692956923073677,0.4909726705002019,0.11919211103296709
0.021742457043839022,0.5840562841128729,0.300404274163759
0.26590331708756654,-0.018415037832135536,0.4569679055714679
0.47409027979796536,0.23477050079266498,0.22035743779393352
0.0025162933013633815,0.45993810262101986,0.18395397050093223
0.2227052395114181,-0.09669574282089011,0.36270631672434217
0.4838318862099355,0.4468636061213184,-0.30645115862344535
-0.07173606660892501,0.6081297334481317,0.14235186698654595
0.4611869605668653,0.16797979187680764,0.332887527538007
0.4022560866658865,0.6723031088021425,-0.08693856397137549
0.15019056125631225,0.31938706363265057,0.34330280731406704
0.6797090121296706,0.14807035810837757,0.43787988131650746
0.34541525182526467,0.16813922059385622,0.08805162047526018
0.2870287366323875,0.39078348395094553,0.3752683883738358
0.3834026365984471,0.3799828840207398,0.07697176893047543
0.11736506066241109,0.40470095927664873,-0.030461429403907087
0.22094947625488923,0.09847502652842383,0.36907676730115807
0.32248390735403465,0.3328059290714113,0.14716921790935253
0.1542711987054296,0.3659022995114614,0.10329079981997322
0.16674586293459032,0.5339960920579223,0.17769333599102996
0.3418367409090143,0.3829612990980288,0.224487478710572
0.37999569276400713,0.396736058446465,0.2976028134110599
0.2062961897075491,0.6521012496511195,0.23940207533561353
0.31574993978547283,0.15226156675404254,0.4001539799515926
0.44057371281276764,0.34407188707381425,-0.15372496581391046
0.20298797093073204,0.2992788542236199,-0.08324237636353679
0.016621392689944475,0.07633857811950609,0.35347259668566094
0.2793768009210127,0.15718835968595127,0.007135229483609673
0.1088084697849458,0.22057614351954513,0.19820522755780326
0.4780853599632845,0.14559864490052069,0.39706817368103997
0.29922687837010836,0.4068757978098237,0.03918243391239008
0.19288951058301407,0.3540323943177881,0.15034093094103515
0.1105059972818348,0.3387358596943281,0.3557817600717598
0.4627800601483587,0.32020955066135126,0.3205652767156801
0.4942821930770425,0.39711782223861447,0.05337293180648016
0.47873150119249375,0.4941312319305376,0.31543341712862577
0.25899240674692137,0.4665010421913281,0.255273933304717
0.19340224417654495,0.4968697379273826,0.034909221530621426
0.03283771166725558,0.29432987065679245,0.5033251517469394
0.6143293124457522,0.2901183639157739,0.0958404552887022
0.3248621085067043,0.4408996124977077,0.2571069054568712
0.4505304721853585,0.3641572849447008,0.38290282517122254
0.21864687455778803,0.2821443653606811,0.24716035978222411
0.1768020340321545,0.17344076225830946,0.08933329422801917
0.2282570694338451,0.42794280029022086,0.02796136639821068
0.01595294798254225,0.43197502046270553,0.17304951183242076
0.08262735076671915,0.18933224949400554,0.44724401236878464
0.4799469120484542,0.34832545661501124,0.2836319941622405
0.34073187801564236,0.550717957853643,0.536578547788757
0.31006417320833296,0.32049287756899597,0.6545477003984127
0.613834868803291,0.2677505968317566,0.22329141340245443
0.154647248020724,0.621418557065377,0.2864500687833068
0.43973689897069257,0.019970244866944487,0.5091819309468457
0.5562982513281626,0.4681577323087296,0.11655297908015451
0.23522978612424658,0.3372720575857151,0.49311966863499757
0.5227449932232986,0.2760582671656308,0.065690382808327
-0.04605816456949567,0.3703133317185966,0.34296287840712075
0.38955096006808493,0.08568044345882381,0.43870056973589905
0.18714714727224419,0.4075135264760089,0.029333126029233717
0.37752416790046184,0.035159124239537515,0.09635857429396288
0.07999399395818232,0.43770871631352076,0.17898479102519704
0.2577507707916046,0.21173266125338197,0.22720154213500435
0.2583822645623769,0.23370903867846504,0.33383807689509104
0.18191675223120696,0.31131649759604757,0.3755523422768261
0.49023131663515385,0.008524465118774971,0.09673094376545459
0.21886400746179566,0.39932144965947836,0.16435974222184083
0.2905180879743206,0.05029109032156277,0.2780267572406392
0.16843534313864966,0.26898353576412726,0.07511773177633815
0.2895313949190764,0.27674042859172454,-0.08188949286089423
-0.2792624522443281,0.49536102606931437,0.01168374082112722
0.18815142796274653,0.11988796853846986,0.4051724459105125
0.22755921170455728,0.47795368225195606,-0.15744700211975002
-0.04897711124017653,0.4153237310574537,0.3007430547408713
0.1645808209061129,0.02744960725803587,0.1767091437607367
0.0744609366945368,0.11538335433788466,-0.07119046348050348
0.17886475327842885,0.04390364616757371,0.1329376298386085
0.24825748078009202,-0.15736602719878828,0.08996175846044291
0.08109030200091347,0.10392271206086015,-0.2937106497075397
0.05709803656562164,0.02452187164695807,0.07139935705760396
0.5482908718747972,0.2865208076183723,0.20365312519197687
0.86218165638418,0.25600889175194336,-0.16843782102429575
0.009778059109754197,0.6391525475910252,0.207985978698312
0.0442414810522862,-0.003651943261563914,0.44023345402250036
0.27618422164022094,0.141025416677531,-0.03980916257541087
-0.05149426644541591,0.16947831823378895,0.2650029584770984
0.2898443166680285,-0.06226562760462995,0.3933947770441002
0.38187665969370926,0.34792712365917866,-0.3628125161412696
0.5718303535171791,0.2546264135810079,0.1958404188949439
0.3240758775646903,0.6244680377028575,0.21368452283915024
0.3402763810636904,0.540649743232378,0.4141550353244429
0.20484394528535066,0.43475362633527864,0.31038763913230855
0.41310820897729517,0.17247901369318955,0.009817969577257502
0.06992236338945661,0.3848448132984296,0.35867938095168733
0.46613608264048245,0.1683443320241042,0.20582268289302902
-0.050150281361227164,0.31259397405280465,0.06622802683482126
0.2108531193646638,0.08817049407420018,0.22050772938579458
0.3152277849782516,0.2227505384643521,-0.12719284167877698
-0.05982806939431845,0.23017473103067093,0.3272521775351376
0.36694371796283703,0.385062352610243,0.2748756171242837
0.19557192302570514,0.5089381069048932,0.20380116413868765
0.23900367669577885,0.23911071849144108,0.3729666481382753
0.4464167506286691,0.178847098244362,0.235218134769243
0.40002318767699,0.41741053016055507,0.18868430809119507
0.1385467354151555,0.3891145280466032,0.32713250562444013
0.2726826295911882,0.31445463076078173,0.16082093824451696
0.1251673954132897,0.11983550375941404,0.2527578967807077
0.09859880896307538,0.12969839605531036,0.09316207392801916
0.20447281852986748,0.05624591778621381,0.04268330755506929
0.2513000111225164,0.29848619667353027,0.14794734765133366
0.15255667935171424,0.4632644321046007,0.1677122427733847
0.21315059479175175,0.14274438010654217,0.14468749635984376
0.11421970523373194,0.08434516286735524,0.08332810857828776
-0.016462935162241066,0.20733204150501544,0.06812575276990519
0.1517294896439014,0.16713126736952108,0.1839458502181863
0.19483996168593698,0.2277679860509815,-0.18987629231592282
0.054374630782680455,0.1443781595803597,0.08057063647261002
0.04338812856033812,0.14680571735238263,0.18825351804149748
